epoch train test
1151.000 99.884 76.240
1152.000 99.910 75.660
1153.000 99.838 75.610
1154.000 99.894 75.520
1155.000 99.920 75.900
1156.000 99.936 75.580
1157.000 99.926 75.830
1158.000 99.876 75.770
1159.000 99.870 75.840
1160.000 99.890 75.770
1161.000 99.896 75.730
1162.000 99.866 75.450
1163.000 99.890 75.890
1164.000 99.892 75.590
1165.000 99.904 75.890
1166.000 99.888 76.160
1167.000 99.896 76.180
1168.000 99.872 75.770
1169.000 99.916 75.570
1170.000 99.842 75.870
1171.000 99.902 75.950
1172.000 99.900 75.990
1173.000 99.886 75.870
1174.000 99.892 76.020
1175.000 99.914 75.870
1176.000 99.912 76.080
1177.000 99.880 75.790
1178.000 99.884 75.710
1179.000 99.912 75.750
1180.000 99.920 75.490
1181.000 99.924 75.620
1182.000 99.886 75.870
1183.000 99.884 75.770
1184.000 99.924 75.720
1185.000 99.874 75.470
1186.000 99.892 75.810
1187.000 99.906 76.000
1188.000 99.910 76.000
1189.000 99.892 75.700
1190.000 99.892 75.860
1191.000 99.908 75.960
1192.000 99.912 76.000
1193.000 99.876 75.710
1194.000 99.896 75.640
1195.000 99.898 75.610
1196.000 99.920 75.960
1197.000 99.874 75.840
1198.000 99.904 76.290
1199.000 99.926 75.660
1200.000 99.914 76.160
1201.000 99.882 75.910
1202.000 99.920 75.680
1203.000 99.864 75.720
1204.000 99.914 75.670
1205.000 99.916 75.740
1206.000 99.892 75.920
1207.000 99.910 75.580
1208.000 99.900 75.790
1209.000 99.884 76.040
1210.000 99.882 75.560
1211.000 99.942 75.910
1212.000 99.908 76.070
1213.000 99.886 75.900
1214.000 99.940 75.720
1215.000 99.910 76.140
1216.000 99.912 75.750
1217.000 99.900 75.600
1218.000 99.914 76.200
1219.000 99.940 75.880
1220.000 99.936 75.930
1221.000 99.918 75.790
1222.000 99.906 75.780
1223.000 99.942 75.630
1224.000 99.904 75.650
1225.000 99.924 75.900
1226.000 99.902 75.990
1227.000 99.926 75.750
1228.000 99.922 75.910
1229.000 99.922 75.510
1230.000 99.924 75.930
1231.000 99.900 75.760
1232.000 99.924 76.050
1233.000 99.916 75.980
1234.000 99.950 75.970
1235.000 99.914 75.850
1236.000 99.926 75.530
1237.000 99.912 75.500
1238.000 99.920 75.420
1239.000 99.914 75.490
1240.000 99.928 75.830
1241.000 99.908 75.540
1242.000 99.932 75.510
1243.000 99.930 76.010
1244.000 99.920 76.010
1245.000 99.904 76.000
1246.000 99.944 75.890
1247.000 99.914 75.510
1248.000 99.916 75.750
1249.000 99.932 75.660
1250.000 99.918 76.020
1251.000 99.930 76.220
1252.000 99.918 75.800
1253.000 99.896 76.010
1254.000 99.898 75.610
1255.000 99.922 75.820
1256.000 99.914 75.930
1257.000 99.948 75.820
1258.000 99.898 75.640
1259.000 99.924 75.990
1260.000 99.906 75.670
1261.000 99.926 75.730
1262.000 99.920 75.860
1263.000 99.926 76.100
1264.000 99.932 75.780
1265.000 99.928 75.980
1266.000 99.944 75.690
1267.000 99.880 75.630
1268.000 99.936 75.570
1269.000 99.914 75.860
1270.000 99.936 75.460
1271.000 99.918 75.470
1272.000 99.950 75.520
1273.000 99.944 75.470
1274.000 99.906 75.530
1275.000 99.900 75.780
1276.000 99.918 75.650
1277.000 99.896 75.610
1278.000 99.932 75.850
1279.000 99.934 75.680
1280.000 99.954 75.770
1281.000 99.928 75.950
1282.000 99.932 75.550
1283.000 99.922 75.970
1284.000 99.902 75.680
1285.000 99.948 75.710
1286.000 99.948 75.590
1287.000 99.934 75.700
1288.000 99.936 75.750
1289.000 99.938 75.720
1290.000 99.948 75.760
1291.000 99.898 75.430
1292.000 99.950 75.910
1293.000 99.934 76.050
1294.000 99.944 76.030
1295.000 99.922 75.980
1296.000 99.942 75.350
1297.000 99.948 75.840
1298.000 99.936 75.580
1299.000 99.944 75.560
1300.000 99.942 75.650
1301.000 99.928 75.930
1302.000 99.932 75.840
1303.000 99.902 75.080
1304.000 99.928 75.800
1305.000 99.956 75.830
1306.000 99.946 75.780
1307.000 99.932 75.550
1308.000 99.944 75.490
1309.000 99.964 75.650
1310.000 99.948 75.710
1311.000 99.922 75.790
1312.000 99.944 75.940
1313.000 99.908 75.680
1314.000 99.976 75.920
1315.000 99.942 75.590
1316.000 99.914 75.860
1317.000 99.910 75.520
1318.000 99.960 75.850
1319.000 99.942 75.740
1320.000 99.932 75.900
1321.000 99.922 75.930
1322.000 99.922 75.500
1323.000 99.934 75.690
1324.000 99.962 75.500
1325.000 99.942 76.050
1326.000 99.928 75.450
1327.000 99.972 75.790
1328.000 99.924 75.950
1329.000 99.924 75.920
1330.000 99.936 76.030
1331.000 99.952 76.140
1332.000 99.924 75.950
1333.000 99.946 75.560
1334.000 99.946 75.830
1335.000 99.928 75.840
1336.000 99.942 75.620
1337.000 99.958 75.890
1338.000 99.940 75.610
1339.000 99.950 75.760
1340.000 99.962 75.640
1341.000 99.954 75.690
1342.000 99.932 75.920
1343.000 99.954 75.430
1344.000 99.950 75.970
1345.000 99.966 75.900
1346.000 99.934 75.950
1347.000 99.948 75.870
1348.000 99.926 75.650
1349.000 99.964 75.760
1350.000 99.954 75.890
1351.000 99.958 75.670
1352.000 99.950 75.860
1353.000 99.926 76.150
1354.000 99.958 75.740
1355.000 99.942 75.590
1356.000 99.950 75.750
1357.000 99.952 75.880
1358.000 99.956 75.640
1359.000 99.930 75.930
1360.000 99.952 75.790
1361.000 99.924 75.040
1362.000 99.958 75.520
1363.000 99.934 75.760
1364.000 99.936 75.700
1365.000 99.942 75.650
1366.000 99.938 75.820
1367.000 99.960 75.510
1368.000 99.974 75.520
1369.000 99.928 75.710
1370.000 99.944 75.940
1371.000 99.938 75.770
1372.000 99.954 75.420
1373.000 99.946 75.470
1374.000 99.932 75.940
1375.000 99.940 75.560
1376.000 99.934 75.930
1377.000 99.954 75.660
1378.000 99.960 75.760
1379.000 99.946 75.880
1380.000 99.932 75.990
1381.000 99.958 75.770
1382.000 99.948 75.690
1383.000 99.956 75.790
1384.000 99.926 75.510
1385.000 99.946 75.530
1386.000 99.970 75.510
1387.000 99.954 75.830
1388.000 99.970 75.750
1389.000 99.958 75.850
1390.000 99.936 75.710
1391.000 99.956 75.850
1392.000 99.952 75.800
1393.000 99.952 75.480
1394.000 99.968 75.600
1395.000 99.942 75.720
1396.000 99.962 75.740
1397.000 99.952 75.850
1398.000 99.974 75.650
1399.000 99.964 75.670
1400.000 99.952 75.750
1401.000 99.958 75.930
1402.000 99.962 75.630
1403.000 99.952 75.540
1404.000 99.958 75.970
1405.000 99.958 75.520
1406.000 99.952 75.830
1407.000 99.956 75.930
1408.000 99.964 75.800
1409.000 99.956 75.840
1410.000 99.932 75.940
1411.000 99.952 75.730
1412.000 99.954 75.830
1413.000 99.968 75.730
1414.000 99.958 75.780
1415.000 99.968 75.740
1416.000 99.928 75.760
1417.000 99.958 75.550
1418.000 99.954 75.810
1419.000 99.964 75.920
1420.000 99.964 75.940
1421.000 99.956 75.930
1422.000 99.972 75.590
1423.000 99.962 75.890
1424.000 99.962 75.590
1425.000 99.966 75.870
1426.000 99.950 75.960
1427.000 99.958 75.730
1428.000 99.936 75.980
1429.000 99.952 75.730
1430.000 99.968 75.780
1431.000 99.968 75.380
1432.000 99.960 75.810
1433.000 99.950 75.980
1434.000 99.952 75.700
1435.000 99.948 76.010
1436.000 99.958 75.800
1437.000 99.956 75.750
1438.000 99.954 75.670
1439.000 99.952 75.680
1440.000 99.944 75.780
1441.000 99.978 76.030
1442.000 99.968 75.850
1443.000 99.958 75.690
1444.000 99.950 75.890
1445.000 99.952 75.850
1446.000 99.964 75.390
1447.000 99.962 75.540
1448.000 99.960 75.800
1449.000 99.960 75.800
1450.000 99.946 75.880
1451.000 99.970 75.480
1452.000 99.962 75.770
1453.000 99.972 75.690
1454.000 99.938 75.830
1455.000 99.976 76.070
1456.000 99.956 75.710
1457.000 99.966 75.560
1458.000 99.948 75.860
1459.000 99.958 75.660
1460.000 99.960 75.610
1461.000 99.966 75.770
1462.000 99.966 75.960
1463.000 99.968 75.910
1464.000 99.964 75.770
1465.000 99.978 75.700
1466.000 99.978 75.730
1467.000 99.930 75.670
1468.000 99.958 75.890
1469.000 99.964 75.690
1470.000 99.958 75.440
1471.000 99.952 75.630
1472.000 99.954 75.720
1473.000 99.974 76.220
1474.000 99.952 75.480
1475.000 99.976 75.890
1476.000 99.976 75.740
1477.000 99.966 75.760
1478.000 99.966 75.980
1479.000 99.958 75.320
1480.000 99.980 75.560
1481.000 99.968 75.620
1482.000 99.968 75.840
1483.000 99.952 75.640
1484.000 99.966 76.090
1485.000 99.980 75.700
1486.000 99.970 75.220
1487.000 99.970 75.820
1488.000 99.958 75.910
1489.000 99.970 75.870
1490.000 99.978 75.700
1491.000 99.964 75.770
1492.000 99.976 75.660
1493.000 99.964 75.600
1494.000 99.964 75.770
1495.000 99.968 75.780
1496.000 99.952 75.600
1497.000 99.950 75.690
1498.000 99.966 76.050
1499.000 99.976 76.090
1500.000 99.972 75.980
1501.000 99.954 75.950
1502.000 99.962 75.870
1503.000 99.970 76.070
1504.000 99.966 75.890
1505.000 99.968 76.070
1506.000 99.976 75.820
1507.000 99.972 75.570
1508.000 99.978 75.660
1509.000 99.974 75.720
1510.000 99.970 75.890
1511.000 99.978 75.830
1512.000 99.958 75.510
1513.000 99.962 75.840
1514.000 99.976 75.640
1515.000 99.966 75.780
1516.000 99.960 75.680
1517.000 99.982 75.780
1518.000 99.966 75.940
1519.000 99.964 75.960
1520.000 99.972 75.890
1521.000 99.950 75.570
1522.000 99.964 75.920
1523.000 99.972 75.520
1524.000 99.984 75.640
1525.000 99.962 75.820
1526.000 99.956 75.580
1527.000 99.974 75.760
1528.000 99.974 75.680
1529.000 99.974 75.810
1530.000 99.980 75.690
1531.000 99.978 76.020
1532.000 99.980 75.990
1533.000 99.972 75.750
1534.000 99.984 75.970
1535.000 99.954 75.920
1536.000 99.968 75.640
1537.000 99.978 75.650
1538.000 99.960 75.940
1539.000 99.952 75.780
1540.000 99.972 76.140
1541.000 99.968 75.620
1542.000 99.980 75.730
1543.000 99.972 75.960
1544.000 99.968 75.950
1545.000 99.968 75.690
1546.000 99.976 75.820
1547.000 99.976 75.630
1548.000 99.962 75.930
1549.000 99.988 75.730
1550.000 99.972 76.030
1551.000 99.972 75.980
1552.000 99.960 75.800
1553.000 99.992 76.090
1554.000 99.980 75.600
1555.000 99.964 75.780
1556.000 99.982 75.670
1557.000 99.990 76.000
1558.000 99.978 75.480
1559.000 99.968 76.000
1560.000 99.966 75.910
1561.000 99.974 75.970
1562.000 99.972 76.230
1563.000 99.974 75.970
1564.000 99.978 75.890
1565.000 99.970 76.000
1566.000 99.980 75.790
1567.000 99.948 75.900
1568.000 99.984 75.970
1569.000 99.980 75.880
1570.000 99.974 76.130
1571.000 99.966 76.060
1572.000 99.978 75.640
1573.000 99.976 75.820
1574.000 99.970 75.850
1575.000 99.976 76.340
1576.000 99.982 75.820
1577.000 99.972 75.650
1578.000 99.978 75.580
1579.000 99.988 75.790
1580.000 99.974 75.980
1581.000 99.978 75.660
1582.000 99.974 75.990
1583.000 99.982 75.670
1584.000 99.968 76.110
1585.000 99.974 75.850
1586.000 99.972 75.850
1587.000 99.974 75.630
1588.000 99.976 75.720
1589.000 99.976 75.800
1590.000 99.966 75.900
1591.000 99.976 76.080
1592.000 99.950 75.830
1593.000 99.970 75.490
1594.000 99.976 75.910
1595.000 99.978 75.780
1596.000 99.974 75.720
1597.000 99.976 75.890
1598.000 99.982 75.530
1599.000 99.984 75.610
1600.000 99.978 75.990
1601.000 99.980 75.870
1602.000 99.978 76.040
1603.000 99.982 75.940
1604.000 99.992 75.970
1605.000 99.972 75.800
1606.000 99.980 75.530
1607.000 99.960 75.830
1608.000 99.974 75.760
1609.000 99.978 75.630
1610.000 99.964 75.730
1611.000 99.988 75.880
1612.000 99.982 76.010
1613.000 99.988 75.660
1614.000 99.976 75.780
1615.000 99.970 75.830
1616.000 99.976 75.850
1617.000 99.984 75.660
1618.000 99.970 76.020
1619.000 99.990 75.860
1620.000 99.978 75.700
1621.000 99.972 75.620
1622.000 99.978 76.020
1623.000 99.968 75.820
1624.000 99.978 75.880
1625.000 99.970 75.720
1626.000 99.984 75.880
1627.000 99.976 75.920
1628.000 99.982 75.580
1629.000 99.980 75.640
1630.000 99.970 75.860
1631.000 99.978 75.950
1632.000 99.980 75.890
1633.000 99.980 75.550
1634.000 99.982 75.960
1635.000 99.966 75.850
1636.000 99.976 76.040
1637.000 99.972 75.990
1638.000 99.970 75.650
1639.000 99.982 75.680
1640.000 99.990 75.810
1641.000 99.976 75.870
1642.000 99.972 75.840
1643.000 99.976 75.550
1644.000 99.984 75.860
1645.000 99.978 75.700
1646.000 99.972 76.140
1647.000 99.980 75.770
1648.000 99.974 75.690
1649.000 99.980 76.060
1650.000 99.986 75.480
1651.000 99.984 75.790
1652.000 99.968 75.770
1653.000 99.964 75.730
1654.000 99.980 75.640
1655.000 99.968 75.830
1656.000 99.990 75.690
1657.000 99.968 76.040
1658.000 99.980 75.480
1659.000 99.984 75.810
1660.000 99.986 75.840
1661.000 99.976 75.540
1662.000 99.982 75.980
1663.000 99.986 75.650
1664.000 99.978 75.750
1665.000 99.978 75.860
1666.000 99.982 75.760
1667.000 99.986 75.530
1668.000 99.986 75.440
1669.000 99.972 75.610
1670.000 99.972 75.990
1671.000 99.990 75.720
1672.000 99.984 75.560
1673.000 99.978 75.920
1674.000 99.982 75.690
1675.000 99.988 75.890
1676.000 99.984 75.970
1677.000 99.980 75.750
1678.000 99.982 76.050
1679.000 99.984 75.570
1680.000 99.990 75.470
1681.000 99.982 75.610
1682.000 99.976 75.540
1683.000 99.976 75.560
1684.000 99.992 75.830
1685.000 99.964 75.880
1686.000 99.976 75.850
1687.000 99.966 75.900
1688.000 99.982 75.770
1689.000 99.978 75.730
1690.000 99.984 75.720
1691.000 99.980 75.810
1692.000 99.986 75.960
1693.000 99.986 75.780
1694.000 99.972 76.170
1695.000 99.986 75.840
1696.000 99.990 75.540
1697.000 99.988 75.600
1698.000 99.972 75.660
1699.000 99.992 75.750
1700.000 99.988 75.610
1701.000 99.978 75.580
1702.000 99.980 75.720
1703.000 99.990 75.830
1704.000 99.984 75.390
1705.000 99.984 75.860
1706.000 99.968 75.670
1707.000 99.990 75.480
1708.000 99.982 76.060
1709.000 99.986 75.760
1710.000 99.976 75.570
1711.000 99.986 76.060
1712.000 99.980 75.630
1713.000 99.980 76.150
1714.000 99.978 76.000
1715.000 99.984 76.000
1716.000 99.982 75.530
1717.000 99.984 75.780
1718.000 99.982 76.110
1719.000 99.994 75.990
1720.000 99.988 75.550
1721.000 99.982 75.850
1722.000 99.974 75.960
1723.000 99.994 75.920
1724.000 99.980 75.740
1725.000 99.984 75.690
1726.000 99.990 75.820
1727.000 99.986 75.930
1728.000 99.984 75.880
1729.000 99.986 75.620
1730.000 99.988 75.360
1731.000 99.992 75.800
1732.000 99.984 75.650
1733.000 99.984 75.780
1734.000 99.996 75.870
1735.000 99.976 76.000
1736.000 99.984 75.910
1737.000 99.988 75.640
1738.000 99.972 75.780
1739.000 99.988 75.650
1740.000 99.990 75.620
1741.000 99.970 75.670
1742.000 99.974 76.110
1743.000 99.994 75.920
1744.000 99.988 75.900
1745.000 99.988 75.840
1746.000 99.986 76.190
1747.000 99.986 75.770
1748.000 99.978 75.810
1749.000 99.988 75.680
1750.000 99.960 75.630
1751.000 99.974 75.970
1752.000 99.984 75.610
1753.000 99.990 75.690
1754.000 99.982 76.000
1755.000 99.982 75.860
1756.000 99.988 75.770
1757.000 99.974 75.610
1758.000 99.982 75.850
1759.000 99.984 75.970
1760.000 99.988 76.150
1761.000 99.988 75.650
1762.000 99.994 75.520
1763.000 99.988 75.810
1764.000 99.978 75.600
1765.000 99.988 75.770
1766.000 99.988 75.580
1767.000 99.982 75.820
1768.000 99.986 75.590
1769.000 99.988 75.880
1770.000 99.980 75.570
1771.000 99.984 75.780
1772.000 99.994 76.030
1773.000 99.962 75.840
1774.000 99.982 75.850
1775.000 99.986 75.750
1776.000 99.988 75.950
1777.000 99.986 75.950
1778.000 99.992 75.870
1779.000 99.986 75.880
1780.000 99.986 75.690
1781.000 99.988 75.830
1782.000 99.986 75.550
1783.000 99.986 75.810
1784.000 99.976 76.220
1785.000 99.992 75.830
1786.000 99.992 75.900
1787.000 99.976 75.880
1788.000 99.976 75.800
1789.000 99.986 75.810
1790.000 99.982 75.810
1791.000 99.982 75.890
1792.000 99.988 75.730
1793.000 99.980 75.590
1794.000 99.994 75.940
1795.000 99.988 75.710
1796.000 99.974 75.850
1797.000 99.976 76.150
1798.000 99.986 75.850
1799.000 99.986 75.860
1800.000 99.986 75.890
1801.000 99.980 75.710
1802.000 99.990 75.800
1803.000 99.990 75.700
1804.000 99.996 75.720
1805.000 99.982 75.700
1806.000 99.984 75.600
1807.000 99.990 75.570
1808.000 99.980 75.710
1809.000 99.986 75.730
1810.000 99.994 75.870
1811.000 99.986 75.870
1812.000 99.982 75.660
1813.000 99.986 75.770
1814.000 99.996 75.690
1815.000 99.986 75.490
1816.000 99.992 75.490
1817.000 99.984 75.490
1818.000 99.986 75.660
1819.000 99.988 75.630
1820.000 99.984 75.930
1821.000 99.982 75.430
1822.000 99.984 75.680
1823.000 99.990 75.770
1824.000 99.984 75.790
1825.000 99.988 75.920
1826.000 99.996 75.560
1827.000 99.992 75.510
1828.000 99.996 75.870
1829.000 99.994 75.840
1830.000 99.990 76.000
1831.000 99.990 75.690
1832.000 99.992 75.870
1833.000 99.990 75.670
1834.000 99.988 75.620
1835.000 99.994 75.710
1836.000 99.994 75.620
1837.000 99.992 75.980
1838.000 99.970 75.870
1839.000 99.992 75.850
1840.000 99.986 75.710
1841.000 99.992 75.930
1842.000 99.996 75.670
1843.000 99.980 75.640
1844.000 99.980 75.810
1845.000 99.992 75.570
1846.000 99.984 75.720
1847.000 99.990 75.880
1848.000 99.982 76.240
1849.000 99.988 75.780
1850.000 99.990 75.570
1851.000 99.984 75.750
1852.000 99.988 75.950
1853.000 99.990 75.960
1854.000 99.982 75.740
1855.000 99.990 75.740
1856.000 99.992 75.950
1857.000 99.988 75.710
1858.000 99.988 75.570
1859.000 99.980 75.760
1860.000 99.992 75.690
1861.000 99.992 75.700
1862.000 99.990 75.830
1863.000 99.994 75.830
1864.000 99.994 75.840
1865.000 99.988 75.990
1866.000 99.996 75.470
1867.000 99.982 75.940
1868.000 99.982 75.670
1869.000 99.992 75.650
1870.000 99.990 75.740
1871.000 99.992 75.860
1872.000 99.990 75.750
1873.000 99.988 76.040
1874.000 99.992 75.910
1875.000 99.992 75.940
1876.000 99.984 75.900
1877.000 99.986 75.730
1878.000 99.992 75.600
1879.000 99.990 75.970
1880.000 99.986 75.880
1881.000 99.994 75.370
1882.000 99.990 75.950
1883.000 99.994 75.560
1884.000 99.988 75.920
1885.000 99.992 75.670
1886.000 99.992 75.460
1887.000 99.988 75.810
1888.000 99.994 75.870
1889.000 99.986 75.720
1890.000 99.988 75.960
1891.000 99.990 75.880
1892.000 99.998 75.960
1893.000 99.998 75.780
1894.000 99.988 75.630
1895.000 99.990 75.880
1896.000 99.992 76.110
1897.000 99.986 75.660
1898.000 99.992 75.970
1899.000 99.992 75.530
1900.000 99.988 75.830
1901.000 99.988 75.860
1902.000 99.988 75.880
1903.000 99.990 75.680
1904.000 99.986 76.080
1905.000 99.988 75.700
1906.000 99.982 75.700
1907.000 99.990 75.750
1908.000 99.988 75.800
1909.000 99.992 75.770
1910.000 99.992 75.640
1911.000 99.992 76.010
1912.000 99.986 76.040
1913.000 99.990 75.900
1914.000 99.990 75.700
1915.000 99.988 76.110
1916.000 99.988 76.080
1917.000 99.996 76.000
1918.000 99.992 75.750
1919.000 100.000 75.810
1920.000 99.984 76.070
1921.000 99.992 75.520
1922.000 99.986 75.980
1923.000 99.990 76.010
1924.000 99.994 75.760
1925.000 99.988 75.700
1926.000 99.986 76.050
1927.000 99.986 75.850
1928.000 99.996 75.560
1929.000 99.996 76.010
1930.000 99.990 75.820
1931.000 99.992 75.870
1932.000 99.988 75.450
1933.000 99.992 75.930
1934.000 99.990 75.790
1935.000 99.990 76.050
1936.000 99.994 75.580
1937.000 99.992 75.880
1938.000 99.994 75.820
1939.000 99.992 76.010
1940.000 99.992 75.850
1941.000 99.986 75.700
1942.000 99.992 75.880
1943.000 99.988 75.610
1944.000 99.996 76.100
1945.000 99.986 76.080
1946.000 99.994 75.900
1947.000 99.992 76.000
1948.000 99.996 75.820
1949.000 99.994 76.010
1950.000 99.992 75.880
1951.000 99.996 75.740
1952.000 99.996 75.500
1953.000 99.998 75.870
1954.000 99.988 75.500
1955.000 99.982 75.550
1956.000 99.992 75.840
1957.000 99.988 75.460
1958.000 99.996 75.720
1959.000 99.990 76.090
1960.000 99.992 75.750
1961.000 99.990 75.760
1962.000 99.998 75.720
1963.000 99.994 76.010
1964.000 99.992 75.780
1965.000 99.994 76.090
1966.000 99.994 75.850
1967.000 99.992 75.880
1968.000 99.992 75.900
1969.000 99.996 75.890
1970.000 99.990 75.780
1971.000 99.992 75.990
1972.000 99.994 76.000
1973.000 99.994 75.810
1974.000 99.992 75.840
1975.000 99.990 75.790
1976.000 99.988 75.800
1977.000 99.984 75.920
1978.000 99.994 75.710
1979.000 99.980 75.960
1980.000 99.984 76.160
1981.000 99.994 75.800
1982.000 99.988 75.890
1983.000 99.994 75.710
1984.000 99.994 75.910
1985.000 99.990 75.970
1986.000 99.988 75.920
1987.000 99.992 75.700
1988.000 99.994 75.900
1989.000 99.984 75.630
1990.000 99.996 75.670
1991.000 99.988 75.800
1992.000 99.990 75.650
1993.000 99.996 75.940
1994.000 99.998 75.730
1995.000 99.990 75.750
1996.000 99.990 75.760
1997.000 99.994 75.570
1998.000 99.996 75.590
1999.000 99.996 75.700
2000.000 99.998 75.620
2001.000 99.988 75.520
2002.000 99.998 75.670
2003.000 99.984 76.040
2004.000 99.992 75.850
2005.000 99.990 75.800
2006.000 99.994 75.910
2007.000 99.992 75.880
2008.000 99.996 75.770
2009.000 100.000 75.660
2010.000 99.992 75.690
2011.000 99.990 75.690
2012.000 99.994 75.690
2013.000 99.994 75.680
2014.000 99.992 75.860
2015.000 99.996 75.820
2016.000 99.996 75.570
2017.000 99.984 75.770
2018.000 99.992 75.740
2019.000 99.990 75.790
2020.000 99.996 75.820
2021.000 99.994 76.170
2022.000 99.990 76.090
2023.000 99.994 75.680
2024.000 99.990 75.710
2025.000 99.992 75.960
2026.000 99.994 75.810
2027.000 99.994 75.670
2028.000 99.994 75.850
2029.000 99.996 75.810
2030.000 99.996 75.970
2031.000 99.988 75.530
2032.000 99.994 75.590
2033.000 99.992 75.810
2034.000 99.982 75.770
2035.000 99.992 75.760
2036.000 99.996 75.920
2037.000 99.994 75.790
2038.000 100.000 75.930
2039.000 99.990 75.700
2040.000 99.994 75.700
2041.000 99.996 75.750
2042.000 100.000 75.700
2043.000 99.990 75.840
2044.000 99.988 75.660
2045.000 99.994 75.440
2046.000 99.996 75.620
2047.000 99.988 75.710
2048.000 99.988 75.790
2049.000 99.992 75.780
2050.000 99.984 75.980
2051.000 99.996 75.670
2052.000 99.986 75.770
2053.000 99.994 75.680
2054.000 99.996 75.800
2055.000 99.990 75.740
2056.000 99.992 75.790
2057.000 99.992 75.570
2058.000 99.992 75.890
2059.000 99.996 75.690
2060.000 99.992 75.670
2061.000 99.994 75.550
2062.000 99.988 75.900
2063.000 100.000 75.600
2064.000 99.998 75.580
2065.000 99.994 75.690
2066.000 99.992 75.890
2067.000 99.998 75.710
2068.000 99.994 75.990
2069.000 99.988 75.740
2070.000 99.998 75.740
2071.000 99.988 76.030
2072.000 99.996 75.850
2073.000 99.996 75.870
2074.000 99.996 76.140
2075.000 99.996 75.610
2076.000 99.992 76.120
2077.000 99.992 76.140
2078.000 99.996 75.950
2079.000 99.986 75.740
2080.000 99.990 75.640
2081.000 99.984 76.060
2082.000 99.986 75.710
2083.000 99.996 75.740
2084.000 99.998 76.190
2085.000 99.994 75.850
2086.000 99.988 75.910
2087.000 99.996 75.910
2088.000 100.000 76.070
2089.000 99.996 75.850
2090.000 99.994 75.540
2091.000 99.994 75.600
2092.000 100.000 76.080
2093.000 99.996 75.580
2094.000 99.996 75.740
2095.000 99.998 76.010
2096.000 99.996 75.840
2097.000 99.994 75.760
2098.000 99.992 75.620
2099.000 99.996 75.930
2100.000 99.992 75.730
2101.000 99.986 75.570
2102.000 99.996 75.710
2103.000 99.996 75.780
2104.000 99.994 75.560
2105.000 100.000 75.990
2106.000 99.998 75.740
2107.000 99.996 75.880
2108.000 99.990 75.890
2109.000 99.994 75.650
2110.000 99.994 75.750
2111.000 99.982 75.770
2112.000 99.990 75.890
2113.000 99.998 75.880
2114.000 99.992 75.500
2115.000 99.998 75.470
2116.000 99.992 75.930
2117.000 99.986 75.650
2118.000 99.994 75.790
2119.000 99.988 75.690
2120.000 99.994 75.410
2121.000 99.994 75.830
2122.000 99.992 75.820
2123.000 99.994 75.900
2124.000 99.986 75.780
2125.000 99.984 75.870
2126.000 99.992 75.610
2127.000 100.000 75.820
2128.000 99.998 75.810
2129.000 99.990 75.810
2130.000 99.992 75.750
2131.000 99.990 75.560
2132.000 99.996 75.680
2133.000 99.996 76.040
2134.000 99.992 76.070
2135.000 99.996 76.030
2136.000 99.992 76.100
2137.000 99.994 76.030
2138.000 99.996 75.850
2139.000 99.998 75.850
2140.000 99.990 75.840
2141.000 99.996 75.740
2142.000 99.994 76.000
2143.000 99.998 75.990
2144.000 99.994 76.180
2145.000 100.000 75.860
2146.000 99.992 75.680
2147.000 99.996 75.660
2148.000 99.994 75.960
2149.000 99.994 75.750
2150.000 99.994 75.900
2151.000 99.994 76.000
2152.000 99.996 75.750
2153.000 99.996 76.040
2154.000 99.996 75.830
2155.000 99.996 75.920
2156.000 100.000 75.450
2157.000 99.990 75.600
2158.000 99.996 75.910
2159.000 99.998 76.000
2160.000 100.000 75.680
2161.000 99.998 75.860
2162.000 100.000 75.890
2163.000 99.994 75.750
2164.000 99.994 75.710
2165.000 99.996 75.830
2166.000 99.996 75.780
2167.000 99.998 76.080
2168.000 99.998 75.820
2169.000 99.998 75.770
2170.000 100.000 75.830
2171.000 99.996 75.720
2172.000 99.994 75.720
2173.000 100.000 75.870
2174.000 99.990 75.720
2175.000 99.998 75.890
2176.000 100.000 75.650
2177.000 99.994 75.570
2178.000 99.996 75.550
2179.000 99.988 75.990
2180.000 99.996 75.960
2181.000 99.998 75.870
2182.000 99.994 75.900
2183.000 99.994 75.750
2184.000 99.998 76.000
2185.000 99.998 75.660
2186.000 99.998 75.780
2187.000 99.990 75.790
2188.000 99.994 75.950
2189.000 99.994 75.850
2190.000 99.988 75.760
2191.000 99.996 75.820
2192.000 99.996 75.820
2193.000 99.990 75.700
2194.000 99.996 75.640
2195.000 100.000 75.790
2196.000 100.000 75.560
2197.000 99.996 75.890
2198.000 99.996 75.520
2199.000 99.998 75.700
2200.000 99.994 75.500
2201.000 100.000 75.880
2202.000 99.994 75.900
2203.000 99.994 75.910
2204.000 99.992 75.780
2205.000 99.996 75.750
2206.000 99.994 75.800
2207.000 99.994 75.970
2208.000 100.000 75.870
2209.000 100.000 75.830
2210.000 99.994 75.880
2211.000 99.988 75.630
2212.000 99.982 75.850
2213.000 100.000 75.950
2214.000 99.996 75.840
2215.000 99.994 75.600
2216.000 99.992 75.710
2217.000 99.994 75.960
2218.000 99.992 75.950
2219.000 99.994 75.940
2220.000 99.994 75.590
2221.000 99.992 75.820
2222.000 99.996 75.890
2223.000 99.992 75.480
2224.000 100.000 75.900
2225.000 99.996 75.830
2226.000 100.000 75.740
