epoch train test
2227.000 100.000 73.630
2228.000 100.000 73.780
2229.000 100.000 73.520
2230.000 100.000 73.720
2231.000 100.000 73.740
2232.000 100.000 73.780
2233.000 100.000 73.730
2234.000 100.000 73.600
2235.000 100.000 73.780
2236.000 100.000 73.790
2237.000 100.000 73.930
2238.000 100.000 73.800
2239.000 100.000 73.920
2240.000 100.000 73.580
2241.000 100.000 73.760
2242.000 100.000 73.750
2243.000 100.000 73.730
2244.000 100.000 73.800
2245.000 100.000 73.900
2246.000 100.000 73.700
2247.000 100.000 73.940
2248.000 100.000 73.780
2249.000 100.000 73.530
2250.000 100.000 73.560
2251.000 100.000 73.660
2252.000 100.000 73.690
2253.000 100.000 73.730
2254.000 100.000 73.480
2255.000 100.000 73.670
2256.000 100.000 73.840
2257.000 100.000 73.620
2258.000 100.000 73.730
2259.000 100.000 73.810
2260.000 100.000 73.650
2261.000 100.000 73.660
2262.000 100.000 73.700
2263.000 100.000 73.690
2264.000 100.000 73.760
2265.000 100.000 73.730
2266.000 100.000 73.750
2267.000 100.000 73.710
2268.000 100.000 73.510
2269.000 100.000 73.670
2270.000 100.000 73.720
2271.000 100.000 73.560
2272.000 100.000 73.840
2273.000 100.000 73.590
2274.000 100.000 73.700
2275.000 100.000 73.700
2276.000 100.000 73.660
2277.000 100.000 73.620
2278.000 100.000 73.630
2279.000 100.000 73.600
2280.000 100.000 73.680
2281.000 100.000 73.730
2282.000 100.000 73.840
2283.000 100.000 73.810
2284.000 100.000 73.740
2285.000 100.000 73.700
2286.000 100.000 73.580
2287.000 100.000 73.570
2288.000 100.000 73.570
2289.000 100.000 73.630
2290.000 100.000 73.420
2291.000 100.000 73.540
2292.000 100.000 73.630
2293.000 100.000 73.590
2294.000 100.000 73.700
2295.000 100.000 73.380
2296.000 100.000 73.700
2297.000 100.000 73.770
2298.000 100.000 73.750
2299.000 100.000 73.710
2300.000 100.000 73.670
2301.000 100.000 73.670
2302.000 100.000 73.560
2303.000 100.000 73.600
2304.000 100.000 73.670
2305.000 100.000 73.710
2306.000 100.000 73.730
2307.000 100.000 73.760
2308.000 100.000 73.740
2309.000 100.000 73.570
2310.000 100.000 73.490
2311.000 100.000 73.460
2312.000 100.000 73.480
2313.000 100.000 73.640
2314.000 100.000 73.500
2315.000 100.000 73.550
2316.000 100.000 73.480
2317.000 100.000 73.710
2318.000 100.000 73.590
2319.000 100.000 73.700
2320.000 100.000 73.660
2321.000 100.000 73.720
2322.000 100.000 73.620
2323.000 100.000 73.610
2324.000 100.000 73.500
2325.000 100.000 73.710
2326.000 100.000 73.510
2327.000 100.000 73.590
2328.000 100.000 73.670
2329.000 100.000 73.640
2330.000 100.000 73.620
2331.000 100.000 73.540
2332.000 100.000 73.580
2333.000 100.000 73.420
2334.000 100.000 73.440
2335.000 100.000 73.470
2336.000 100.000 73.490
2337.000 100.000 73.500
2338.000 100.000 73.420
2339.000 100.000 73.590
2340.000 100.000 73.380
2341.000 100.000 73.430
2342.000 100.000 73.510
2343.000 100.000 73.480
2344.000 100.000 73.680
2345.000 100.000 73.670
2346.000 100.000 73.560
2347.000 100.000 73.710
2348.000 100.000 73.650
2349.000 100.000 73.640
2350.000 100.000 73.490
2351.000 100.000 73.640
2352.000 100.000 73.770
2353.000 100.000 73.730
2354.000 100.000 73.900
2355.000 100.000 73.500
2356.000 100.000 73.620
2357.000 100.000 73.790
2358.000 100.000 73.530
2359.000 100.000 73.710
2360.000 100.000 73.800
2361.000 100.000 73.640
2362.000 100.000 73.710
2363.000 100.000 73.730
2364.000 100.000 73.870
2365.000 100.000 73.850
2366.000 100.000 73.870
2367.000 100.000 73.670
2368.000 100.000 73.700
2369.000 100.000 73.550
2370.000 100.000 73.590
2371.000 100.000 73.720
2372.000 100.000 73.770
2373.000 100.000 73.730
2374.000 100.000 73.630
2375.000 100.000 73.750
2376.000 100.000 73.550
2377.000 100.000 73.630
2378.000 100.000 73.630
2379.000 100.000 73.490
2380.000 100.000 73.580
2381.000 100.000 73.800
2382.000 100.000 73.710
2383.000 100.000 73.730
2384.000 100.000 73.630
2385.000 100.000 73.620
2386.000 100.000 73.680
2387.000 100.000 73.630
2388.000 100.000 73.490
2389.000 100.000 73.720
2390.000 100.000 73.600
2391.000 100.000 73.700
2392.000 100.000 73.830
2393.000 100.000 73.500
2394.000 100.000 73.600
2395.000 100.000 73.710
2396.000 100.000 73.630
2397.000 100.000 73.520
2398.000 100.000 73.640
2399.000 100.000 73.620
2400.000 100.000 73.610
2401.000 100.000 73.620
2402.000 100.000 73.600
2403.000 100.000 73.770
2404.000 100.000 73.590
2405.000 100.000 73.550
2406.000 100.000 73.590
2407.000 100.000 73.680
2408.000 100.000 73.700
2409.000 100.000 73.660
2410.000 100.000 73.790
2411.000 100.000 73.740
2412.000 100.000 73.810
2413.000 100.000 73.740
2414.000 100.000 73.630
2415.000 100.000 73.800
2416.000 100.000 73.670
2417.000 100.000 73.510
2418.000 100.000 73.700
2419.000 100.000 73.620
2420.000 100.000 73.610
2421.000 100.000 73.740
2422.000 100.000 73.770
2423.000 99.998 73.600
2424.000 100.000 73.760
2425.000 100.000 73.820
2426.000 100.000 73.690
2427.000 100.000 73.590
2428.000 100.000 73.720
2429.000 100.000 73.700
2430.000 100.000 73.830
2431.000 100.000 73.780
2432.000 100.000 73.650
2433.000 100.000 73.600
2434.000 100.000 73.570
2435.000 100.000 73.690
2436.000 100.000 73.760
2437.000 100.000 73.660
2438.000 100.000 73.760
2439.000 100.000 73.840
2440.000 100.000 73.810
2441.000 100.000 73.830
2442.000 100.000 73.810
2443.000 100.000 73.900
2444.000 100.000 73.780
2445.000 100.000 73.770
2446.000 100.000 73.890
2447.000 100.000 73.720
2448.000 100.000 73.860
2449.000 100.000 73.610
2450.000 100.000 73.850
2451.000 100.000 73.790
2452.000 100.000 73.680
2453.000 100.000 73.580
2454.000 100.000 73.690
2455.000 100.000 73.600
2456.000 100.000 73.820
2457.000 100.000 73.880
2458.000 100.000 73.610
2459.000 100.000 73.690
2460.000 100.000 73.600
2461.000 100.000 73.780
2462.000 100.000 73.760
2463.000 100.000 73.620
2464.000 100.000 73.770
2465.000 100.000 73.830
2466.000 100.000 73.800
2467.000 100.000 73.660
2468.000 100.000 73.790
2469.000 100.000 73.880
2470.000 100.000 73.710
2471.000 100.000 73.700
2472.000 100.000 73.570
2473.000 100.000 73.540
2474.000 100.000 73.630
2475.000 100.000 73.520
2476.000 100.000 73.600
2477.000 100.000 73.700
2478.000 100.000 73.820
2479.000 100.000 73.810
2480.000 100.000 73.880
2481.000 100.000 73.720
2482.000 100.000 73.620
2483.000 100.000 73.680
2484.000 100.000 73.810
2485.000 100.000 73.720
2486.000 100.000 73.700
2487.000 100.000 73.660
2488.000 100.000 73.830
2489.000 100.000 73.860
2490.000 100.000 73.780
2491.000 100.000 73.890
2492.000 100.000 73.700
2493.000 100.000 73.800
2494.000 100.000 73.660
2495.000 100.000 73.410
2496.000 100.000 73.570
2497.000 100.000 73.810
2498.000 100.000 73.700
2499.000 100.000 73.770
2500.000 100.000 73.540
2501.000 100.000 73.770
2502.000 100.000 73.710
2503.000 100.000 73.630
2504.000 100.000 73.710
2505.000 100.000 73.710
2506.000 100.000 73.640
2507.000 100.000 73.560
2508.000 100.000 73.630
2509.000 100.000 73.560
2510.000 100.000 73.630
2511.000 100.000 73.500
2512.000 100.000 73.570
2513.000 100.000 73.800
2514.000 100.000 73.650
2515.000 100.000 73.630
2516.000 100.000 73.520
2517.000 100.000 73.610
2518.000 100.000 73.560
2519.000 100.000 73.450
2520.000 100.000 73.560
2521.000 100.000 73.670
2522.000 100.000 73.530
2523.000 100.000 73.590
2524.000 100.000 73.650
2525.000 100.000 73.540
2526.000 100.000 73.700
2527.000 100.000 73.620
2528.000 100.000 73.700
2529.000 100.000 73.700
2530.000 100.000 73.630
2531.000 100.000 73.520
2532.000 100.000 73.660
2533.000 100.000 73.700
2534.000 100.000 73.690
2535.000 100.000 73.800
2536.000 100.000 73.670
2537.000 100.000 73.530
2538.000 100.000 73.450
2539.000 100.000 73.530
2540.000 100.000 73.680
2541.000 100.000 73.630
2542.000 100.000 73.650
2543.000 100.000 73.540
2544.000 100.000 73.550
2545.000 100.000 73.450
2546.000 100.000 73.590
2547.000 100.000 73.640
2548.000 100.000 73.720
2549.000 100.000 73.680
2550.000 100.000 73.740
2551.000 100.000 73.560
2552.000 100.000 73.700
2553.000 100.000 73.740
2554.000 100.000 73.670
2555.000 100.000 73.730
2556.000 100.000 73.720
2557.000 100.000 73.590
2558.000 100.000 73.820
2559.000 100.000 73.570
2560.000 100.000 73.790
2561.000 100.000 73.700
2562.000 100.000 73.600
2563.000 100.000 73.630
2564.000 100.000 73.880
2565.000 100.000 73.720
2566.000 100.000 73.570
2567.000 100.000 73.650
2568.000 100.000 73.630
2569.000 100.000 73.720
2570.000 100.000 73.760
2571.000 100.000 73.590
2572.000 100.000 73.810
2573.000 100.000 73.690
2574.000 100.000 73.740
2575.000 100.000 73.740
2576.000 100.000 73.740
2577.000 100.000 73.710
2578.000 100.000 73.600
2579.000 100.000 73.810
2580.000 100.000 73.680
2581.000 100.000 73.590
2582.000 100.000 73.710
2583.000 100.000 73.700
2584.000 100.000 73.570
2585.000 100.000 73.590
2586.000 100.000 73.680
2587.000 100.000 73.870
2588.000 100.000 73.690
2589.000 100.000 73.700
2590.000 100.000 73.900
2591.000 100.000 73.880
2592.000 100.000 73.680
2593.000 100.000 73.730
2594.000 100.000 73.560
2595.000 100.000 73.580
2596.000 100.000 73.610
2597.000 100.000 73.780
2598.000 100.000 73.620
2599.000 100.000 73.610
2600.000 100.000 73.630
2601.000 100.000 73.570
2602.000 100.000 73.750
2603.000 100.000 73.580
2604.000 100.000 73.730
2605.000 100.000 73.950
2606.000 100.000 73.630
2607.000 100.000 73.740
2608.000 100.000 73.900
2609.000 100.000 73.590
2610.000 100.000 73.480
2611.000 100.000 73.660
2612.000 100.000 73.650
2613.000 100.000 73.600
2614.000 100.000 73.620
2615.000 100.000 73.730
2616.000 100.000 73.710
2617.000 100.000 73.650
2618.000 100.000 73.710
2619.000 100.000 73.770
2620.000 100.000 73.620
2621.000 100.000 73.710
2622.000 100.000 73.750
2623.000 100.000 73.610
2624.000 100.000 73.570
2625.000 100.000 73.690
2626.000 100.000 73.780
2627.000 100.000 73.730
2628.000 100.000 73.680
2629.000 100.000 73.820
2630.000 100.000 73.740
2631.000 100.000 73.650
2632.000 100.000 73.650
2633.000 100.000 73.690
2634.000 100.000 73.810
2635.000 100.000 73.730
2636.000 100.000 73.780
2637.000 100.000 73.720
2638.000 100.000 73.630
2639.000 100.000 73.710
2640.000 100.000 73.800
2641.000 100.000 73.930
2642.000 100.000 73.710
2643.000 100.000 73.650
2644.000 100.000 73.900
2645.000 100.000 73.760
2646.000 100.000 73.800
2647.000 100.000 73.760
2648.000 100.000 73.760
2649.000 100.000 73.720
2650.000 100.000 73.680
2651.000 100.000 73.830
2652.000 100.000 73.870
2653.000 100.000 73.790
2654.000 100.000 73.760
2655.000 100.000 73.710
2656.000 100.000 73.810
2657.000 100.000 73.690
2658.000 100.000 73.770
2659.000 100.000 73.550
2660.000 100.000 73.760
2661.000 100.000 73.770
2662.000 100.000 73.950
2663.000 100.000 73.590
2664.000 100.000 73.490
2665.000 100.000 73.570
2666.000 100.000 73.750
2667.000 100.000 73.620
2668.000 100.000 73.600
2669.000 100.000 73.720
2670.000 100.000 73.690
2671.000 100.000 73.580
2672.000 100.000 73.770
2673.000 100.000 73.390
2674.000 100.000 73.700
2675.000 100.000 73.720
2676.000 100.000 73.820
2677.000 100.000 73.740
2678.000 100.000 73.600
2679.000 100.000 73.600
2680.000 100.000 73.750
2681.000 100.000 73.750
2682.000 100.000 73.740
2683.000 100.000 73.740
2684.000 100.000 73.780
2685.000 100.000 73.780
2686.000 100.000 73.790
2687.000 100.000 73.720
2688.000 100.000 73.800
2689.000 100.000 73.710
2690.000 100.000 73.820
2691.000 100.000 73.710
2692.000 100.000 73.680
2693.000 100.000 73.680
2694.000 100.000 73.720
2695.000 100.000 73.790
2696.000 100.000 73.950
2697.000 100.000 73.820
2698.000 100.000 73.950
2699.000 100.000 73.760
2700.000 100.000 73.780
2701.000 100.000 73.850
2702.000 100.000 73.630
2703.000 100.000 73.580
2704.000 100.000 73.590
2705.000 100.000 73.680
2706.000 100.000 73.590
2707.000 100.000 73.910
2708.000 100.000 73.670
2709.000 100.000 73.800
2710.000 100.000 73.690
2711.000 100.000 73.740
2712.000 100.000 73.640
2713.000 100.000 73.630
2714.000 100.000 73.880
2715.000 100.000 73.760
2716.000 100.000 73.950
2717.000 100.000 73.760
2718.000 100.000 73.850
2719.000 100.000 73.750
2720.000 100.000 73.660
2721.000 100.000 73.820
2722.000 100.000 73.840
2723.000 100.000 73.770
2724.000 100.000 73.760
2725.000 100.000 73.630
2726.000 100.000 73.610
2727.000 100.000 73.810
2728.000 100.000 73.850
2729.000 100.000 73.690
2730.000 100.000 73.900
2731.000 100.000 73.730
2732.000 100.000 73.740
2733.000 100.000 73.590
2734.000 100.000 73.730
2735.000 100.000 73.590
2736.000 100.000 73.560
2737.000 100.000 73.860
2738.000 100.000 73.700
2739.000 100.000 73.590
2740.000 100.000 73.860
2741.000 100.000 73.640
2742.000 100.000 73.620
2743.000 100.000 73.520
2744.000 100.000 73.820
2745.000 100.000 73.730
2746.000 100.000 73.860
2747.000 100.000 73.680
2748.000 100.000 73.820
2749.000 100.000 73.820
2750.000 100.000 73.720
2751.000 100.000 73.800
2752.000 100.000 73.910
2753.000 100.000 73.780
2754.000 100.000 73.800
2755.000 100.000 73.950
2756.000 100.000 73.640
2757.000 100.000 73.900
2758.000 100.000 73.830
2759.000 100.000 73.920
2760.000 100.000 73.660
2761.000 100.000 73.600
2762.000 100.000 73.610
2763.000 100.000 73.600
2764.000 100.000 73.650
2765.000 100.000 73.690
2766.000 100.000 73.670
2767.000 100.000 73.660
2768.000 100.000 73.510
2769.000 100.000 73.620
2770.000 100.000 73.540
2771.000 100.000 73.650
2772.000 100.000 73.610
2773.000 100.000 73.670
2774.000 100.000 73.410
2775.000 100.000 73.550
2776.000 100.000 73.680
2777.000 100.000 73.490
2778.000 100.000 73.760
2779.000 100.000 73.760
2780.000 100.000 73.740
2781.000 100.000 73.510
2782.000 100.000 73.570
2783.000 100.000 73.640
2784.000 100.000 73.760
2785.000 100.000 73.650
2786.000 100.000 73.730
2787.000 100.000 73.750
2788.000 100.000 73.570
2789.000 100.000 73.640
2790.000 100.000 73.600
2791.000 100.000 73.680
2792.000 100.000 73.870
2793.000 100.000 73.750
2794.000 100.000 73.720
2795.000 100.000 73.700
2796.000 100.000 73.570
2797.000 100.000 73.690
2798.000 100.000 73.700
2799.000 100.000 73.780
2800.000 100.000 73.680
2801.000 100.000 73.730
2802.000 100.000 73.720
2803.000 100.000 73.780
2804.000 100.000 73.690
2805.000 100.000 73.740
2806.000 100.000 73.630
2807.000 100.000 73.620
2808.000 100.000 73.650
2809.000 100.000 73.690
2810.000 100.000 73.770
2811.000 100.000 73.520
2812.000 100.000 73.600
2813.000 100.000 73.900
2814.000 100.000 73.390
2815.000 100.000 73.520
2816.000 100.000 73.710
2817.000 100.000 73.630
2818.000 100.000 73.520
2819.000 100.000 73.580
2820.000 100.000 73.780
2821.000 100.000 73.660
2822.000 100.000 73.550
2823.000 100.000 73.790
2824.000 100.000 73.820
2825.000 100.000 73.670
2826.000 100.000 73.680
2827.000 100.000 73.820
2828.000 100.000 73.620
2829.000 100.000 73.680
2830.000 100.000 73.740
2831.000 100.000 73.650
2832.000 100.000 73.600
2833.000 100.000 73.760
2834.000 100.000 73.540
2835.000 100.000 73.720
2836.000 100.000 73.590
2837.000 100.000 73.610
2838.000 100.000 73.680
2839.000 100.000 73.690
2840.000 100.000 73.770
2841.000 100.000 73.570
2842.000 100.000 73.640
2843.000 100.000 73.340
2844.000 100.000 73.540
2845.000 100.000 73.930
2846.000 100.000 73.760
2847.000 100.000 73.740
2848.000 100.000 73.550
2849.000 100.000 73.750
2850.000 100.000 73.710
2851.000 100.000 73.750
2852.000 100.000 73.660
2853.000 100.000 73.720
2854.000 100.000 73.650
2855.000 100.000 73.580
2856.000 100.000 73.580
2857.000 100.000 73.700
2858.000 100.000 73.610
2859.000 100.000 73.520
2860.000 100.000 73.590
2861.000 100.000 73.650
2862.000 100.000 73.630
2863.000 100.000 73.680
2864.000 100.000 73.610
2865.000 100.000 73.600
2866.000 100.000 73.470
2867.000 100.000 73.630
2868.000 100.000 73.640
2869.000 100.000 73.510
2870.000 100.000 73.470
2871.000 100.000 73.610
2872.000 100.000 73.610
2873.000 100.000 73.660
2874.000 100.000 73.690
2875.000 100.000 73.420
2876.000 100.000 73.550
2877.000 100.000 73.580
2878.000 100.000 73.730
2879.000 100.000 73.720
2880.000 100.000 73.560
2881.000 100.000 73.440
2882.000 100.000 73.700
2883.000 100.000 73.620
2884.000 100.000 73.670
2885.000 100.000 73.780
2886.000 100.000 73.670
2887.000 100.000 73.740
2888.000 100.000 73.550
2889.000 100.000 73.660
2890.000 100.000 73.690
2891.000 100.000 73.620
2892.000 100.000 73.780
2893.000 100.000 73.630
2894.000 100.000 73.630
2895.000 100.000 73.630
2896.000 100.000 73.870
2897.000 100.000 73.620
2898.000 100.000 73.500
2899.000 100.000 73.830
2900.000 100.000 73.550
2901.000 100.000 73.480
2902.000 100.000 73.800
2903.000 100.000 73.760
2904.000 100.000 73.670
2905.000 100.000 73.570
2906.000 100.000 73.630
2907.000 100.000 73.550
2908.000 100.000 73.650
2909.000 100.000 73.740
2910.000 100.000 73.740
2911.000 100.000 73.590
2912.000 100.000 73.830
2913.000 100.000 73.480
2914.000 100.000 73.740
2915.000 100.000 73.640
2916.000 100.000 73.880
2917.000 100.000 73.730
2918.000 100.000 73.550
2919.000 100.000 73.500
2920.000 100.000 73.660
2921.000 100.000 73.750
2922.000 100.000 73.610
2923.000 100.000 73.650
2924.000 100.000 73.700
2925.000 100.000 73.480
2926.000 100.000 73.800
2927.000 100.000 73.650
2928.000 100.000 73.540
2929.000 100.000 73.540
2930.000 100.000 73.670
2931.000 100.000 73.400
2932.000 100.000 73.550
2933.000 100.000 73.510
2934.000 100.000 73.620
2935.000 100.000 73.640
2936.000 100.000 73.780
2937.000 100.000 73.660
2938.000 100.000 73.720
2939.000 100.000 73.650
2940.000 100.000 73.640
2941.000 100.000 73.670
2942.000 100.000 73.590
2943.000 100.000 73.740
2944.000 100.000 73.550
2945.000 100.000 73.660
2946.000 100.000 73.500
2947.000 100.000 73.660
2948.000 100.000 73.550
2949.000 100.000 73.710
2950.000 100.000 73.550
2951.000 100.000 73.470
2952.000 100.000 73.550
2953.000 100.000 73.680
2954.000 100.000 73.680
2955.000 100.000 73.690
2956.000 100.000 73.670
2957.000 100.000 73.610
2958.000 100.000 73.660
2959.000 100.000 73.660
2960.000 100.000 73.740
2961.000 100.000 73.790
2962.000 100.000 73.760
2963.000 100.000 73.600
2964.000 100.000 73.700
2965.000 100.000 73.540
2966.000 100.000 73.760
2967.000 100.000 73.720
2968.000 100.000 73.770
2969.000 100.000 73.790
2970.000 100.000 73.660
2971.000 100.000 73.760
2972.000 100.000 73.780
2973.000 100.000 73.700
2974.000 100.000 73.430
2975.000 100.000 73.610
2976.000 100.000 73.850
2977.000 100.000 73.730
2978.000 100.000 73.710
2979.000 100.000 73.700
2980.000 100.000 73.930
2981.000 100.000 73.530
2982.000 100.000 73.700
2983.000 100.000 73.730
2984.000 100.000 73.770
2985.000 100.000 73.830
2986.000 100.000 73.730
2987.000 100.000 73.580
2988.000 100.000 73.700
2989.000 100.000 73.860
2990.000 100.000 73.700
2991.000 100.000 73.610
2992.000 100.000 73.780
2993.000 100.000 73.630
2994.000 100.000 73.780
2995.000 100.000 73.670
2996.000 100.000 73.840
2997.000 100.000 73.830
2998.000 100.000 73.880
2999.000 100.000 73.540
3000.000 100.000 73.850
3001.000 100.000 73.840
3002.000 100.000 73.670
3003.000 100.000 73.750
3004.000 100.000 73.810
3005.000 100.000 73.620
3006.000 100.000 73.830
3007.000 100.000 73.660
3008.000 100.000 73.610
3009.000 100.000 73.640
3010.000 100.000 73.740
3011.000 100.000 73.720
3012.000 100.000 73.770
3013.000 100.000 73.750
3014.000 100.000 73.830
3015.000 100.000 73.690
3016.000 100.000 73.750
3017.000 100.000 73.700
3018.000 100.000 73.800
3019.000 100.000 73.600
3020.000 100.000 73.650
3021.000 100.000 73.730
3022.000 100.000 73.730
3023.000 100.000 73.780
3024.000 100.000 73.750
3025.000 100.000 73.920
3026.000 100.000 73.820
3027.000 100.000 73.740
3028.000 100.000 73.790
3029.000 100.000 73.790
3030.000 100.000 73.900
3031.000 100.000 73.930
3032.000 100.000 73.880
3033.000 100.000 73.710
3034.000 100.000 73.820
3035.000 100.000 73.760
3036.000 100.000 73.900
3037.000 100.000 73.850
3038.000 100.000 73.850
3039.000 100.000 73.700
3040.000 100.000 73.700
3041.000 100.000 73.620
3042.000 100.000 73.780
3043.000 100.000 73.760
3044.000 100.000 73.820
3045.000 100.000 73.760
3046.000 100.000 73.610
3047.000 100.000 73.670
3048.000 100.000 73.860
3049.000 100.000 73.840
3050.000 100.000 73.650
3051.000 100.000 73.680
3052.000 100.000 73.600
3053.000 100.000 73.720
3054.000 100.000 73.710
3055.000 100.000 73.580
3056.000 100.000 73.630
3057.000 100.000 73.730
3058.000 100.000 73.560
3059.000 100.000 73.550
3060.000 100.000 73.910
3061.000 100.000 73.720
3062.000 100.000 73.700
3063.000 100.000 73.700
3064.000 100.000 73.790
3065.000 100.000 73.700
3066.000 100.000 73.670
3067.000 100.000 73.620
3068.000 100.000 73.690
3069.000 100.000 73.670
3070.000 100.000 73.780
3071.000 100.000 73.620
3072.000 100.000 73.490
3073.000 100.000 73.680
3074.000 100.000 73.760
3075.000 100.000 73.870
3076.000 100.000 73.760
3077.000 100.000 73.870
3078.000 100.000 73.730
3079.000 100.000 73.830
3080.000 100.000 73.610
3081.000 100.000 73.770
3082.000 100.000 73.740
3083.000 100.000 73.730
3084.000 100.000 73.770
3085.000 100.000 73.730
3086.000 100.000 73.750
3087.000 100.000 73.700
3088.000 100.000 73.860
3089.000 100.000 73.750
3090.000 100.000 73.730
3091.000 100.000 73.540
3092.000 100.000 73.530
3093.000 100.000 73.800
3094.000 100.000 73.610
3095.000 100.000 73.810
3096.000 100.000 73.710
3097.000 100.000 73.870
3098.000 100.000 73.840
3099.000 100.000 73.700
3100.000 100.000 73.750
3101.000 100.000 73.800
3102.000 100.000 73.810
3103.000 100.000 73.800
3104.000 100.000 73.720
3105.000 100.000 73.750
3106.000 100.000 73.680
3107.000 100.000 73.550
3108.000 100.000 73.800
3109.000 100.000 73.700
3110.000 100.000 73.820
3111.000 100.000 73.770
3112.000 100.000 73.630
3113.000 100.000 73.670
3114.000 100.000 73.700
3115.000 100.000 73.670
3116.000 100.000 73.720
3117.000 100.000 73.630
3118.000 100.000 73.640
3119.000 100.000 73.430
3120.000 100.000 73.770
3121.000 100.000 73.740
3122.000 100.000 73.540
3123.000 100.000 73.580
3124.000 100.000 73.610
3125.000 100.000 73.670
3126.000 100.000 73.640
3127.000 100.000 73.640
3128.000 100.000 73.660
3129.000 100.000 73.420
3130.000 100.000 73.580
3131.000 100.000 73.500
3132.000 100.000 73.560
3133.000 100.000 73.740
3134.000 100.000 73.620
3135.000 100.000 73.690
3136.000 100.000 73.570
3137.000 100.000 73.700
3138.000 100.000 73.910
3139.000 100.000 73.700
3140.000 100.000 73.750
3141.000 100.000 73.680
3142.000 100.000 73.650
3143.000 100.000 73.800
3144.000 100.000 73.770
3145.000 100.000 73.760
3146.000 100.000 73.680
3147.000 100.000 73.650
3148.000 100.000 73.650
3149.000 100.000 73.450
3150.000 100.000 73.610
3151.000 100.000 73.610
3152.000 100.000 73.560
3153.000 100.000 73.650
3154.000 100.000 73.600
3155.000 100.000 73.510
3156.000 100.000 73.760
3157.000 100.000 73.540
3158.000 100.000 73.770
3159.000 100.000 73.610
3160.000 100.000 73.440
3161.000 100.000 73.800
3162.000 100.000 73.700
3163.000 100.000 73.640
3164.000 100.000 73.610
3165.000 100.000 73.520
3166.000 100.000 73.720
3167.000 100.000 73.680
3168.000 100.000 73.610
3169.000 100.000 73.560
3170.000 100.000 73.590
3171.000 100.000 73.670
3172.000 100.000 73.850
3173.000 100.000 73.680
3174.000 100.000 73.570
3175.000 100.000 73.630
3176.000 100.000 73.740
3177.000 100.000 73.610
3178.000 100.000 73.740
3179.000 100.000 73.780
3180.000 100.000 73.790
3181.000 100.000 73.790
3182.000 100.000 73.560
3183.000 100.000 73.760
3184.000 100.000 73.720
3185.000 100.000 73.560
3186.000 100.000 73.640
3187.000 100.000 73.720
3188.000 100.000 73.780
3189.000 100.000 73.720
3190.000 100.000 73.730
3191.000 100.000 73.850
3192.000 100.000 73.560
3193.000 100.000 73.840
3194.000 100.000 73.640
3195.000 100.000 73.610
3196.000 100.000 73.710
3197.000 100.000 73.790
3198.000 100.000 73.810
3199.000 100.000 73.800
3200.000 100.000 73.840
3201.000 100.000 73.860
3202.000 100.000 73.750
3203.000 100.000 73.890
3204.000 100.000 73.790
3205.000 100.000 73.710
3206.000 100.000 73.710
3207.000 100.000 73.760
3208.000 100.000 73.800
3209.000 100.000 73.840
3210.000 100.000 73.730
3211.000 100.000 73.570
3212.000 100.000 73.590
3213.000 100.000 73.670
3214.000 100.000 73.830
3215.000 100.000 73.820
3216.000 100.000 73.770
3217.000 100.000 73.740
3218.000 100.000 73.550
3219.000 100.000 73.710
3220.000 100.000 73.850
3221.000 100.000 73.650
3222.000 100.000 73.600
3223.000 100.000 73.430
3224.000 100.000 73.590
3225.000 100.000 73.720
3226.000 100.000 73.670
3227.000 100.000 73.700
3228.000 100.000 73.510
3229.000 100.000 73.640
3230.000 100.000 73.650
3231.000 100.000 73.500
3232.000 100.000 73.650
3233.000 100.000 73.580
3234.000 100.000 73.760
3235.000 100.000 73.660
3236.000 100.000 73.520
3237.000 100.000 73.450
3238.000 100.000 73.630
3239.000 100.000 73.680
3240.000 100.000 73.600
3241.000 100.000 73.630
3242.000 100.000 73.650
3243.000 100.000 73.680
3244.000 100.000 73.650
3245.000 100.000 73.610
3246.000 100.000 73.750
3247.000 100.000 73.630
3248.000 100.000 73.590
3249.000 100.000 73.760
3250.000 100.000 73.660
3251.000 100.000 73.650
3252.000 100.000 73.470
3253.000 100.000 73.690
3254.000 100.000 73.680
3255.000 100.000 73.600
3256.000 100.000 73.650
3257.000 100.000 73.600
3258.000 100.000 73.650
3259.000 100.000 73.520
3260.000 100.000 73.580
3261.000 100.000 73.530
3262.000 100.000 73.560
3263.000 100.000 73.690
3264.000 100.000 73.550
3265.000 100.000 73.500
3266.000 100.000 73.610
3267.000 100.000 73.520
3268.000 100.000 73.500
3269.000 100.000 73.550
3270.000 100.000 73.570
3271.000 100.000 73.650
3272.000 100.000 73.540
3273.000 100.000 73.410
3274.000 100.000 73.350
3275.000 100.000 73.540
3276.000 100.000 73.490
3277.000 100.000 73.510
3278.000 100.000 73.470
3279.000 100.000 73.670
3280.000 100.000 73.560
3281.000 100.000 73.660
3282.000 100.000 73.670
3283.000 100.000 73.490
3284.000 100.000 73.590
3285.000 100.000 73.570
3286.000 100.000 73.710
3287.000 100.000 73.720
3288.000 100.000 73.610
3289.000 100.000 73.540
3290.000 100.000 73.690
3291.000 100.000 73.600
3292.000 100.000 73.630
3293.000 100.000 73.550
3294.000 100.000 73.560
3295.000 100.000 73.620
3296.000 100.000 73.660
3297.000 100.000 73.530
3298.000 100.000 73.570
3299.000 100.000 73.740
3300.000 100.000 73.700
3301.000 100.000 73.790
3302.000 100.000 73.710
